------ LISTA DE COMPRAS INVÁLIDAS -------
Erro	Linha
CLIENTE_INVALIDO	PB9313 13.2 5 N AL686 11
CLIENTE_INVALIDO	UH1437 14.22 4 N AH414 5
CLIENTE_INVALIDO	VR9112 2.52 4 P AO705 3
CLIENTE_INVALIDO	PC4317 20.1 2 N CZ603 8
CLIENTE_INVALIDO	YK5657 17.59 1 N AP695 2
CLIENTE_INVALIDO	ZB7996 2.56 1 N EQ905 10
CLIENTE_INVALIDO	CF1031 4.48 3 N AI749 5
CLIENTE_INVALIDO	EJ6940 13.7 3 N BI398 3
CLIENTE_INVALIDO	VP6427 19.8 3 P BP575 8
CLIENTE_INVALIDO	DZ5804 12.25 3 N CW485 7
CLIENTE_INVALIDO	JQ9316 0.87 2 N AI410 8
CLIENTE_INVALIDO	OS1070 5.25 1 P DS626 6
CLIENTE_INVALIDO	EM4322 4.2 1 N EH121 1
CLIENTE_INVALIDO	CI6490 17.17 6 P CT197 8
CLIENTE_INVALIDO	AH8236 10.96 6 N AR745 9
CLIENTE_INVALIDO	JA5932 16.19 3 P CT257 11
CLIENTE_INVALIDO	GW6643 20.73 1 P AM879 2
CLIENTE_INVALIDO	RO7829 15.46 6 N BP373 3
CLIENTE_INVALIDO	JR3018 17.18 2 P AI567 5
CLIENTE_INVALIDO	DV1783 18.63 4 P BJ998 12
CLIENTE_INVALIDO	WO6284 7.87 5 P DK111 7
CLIENTE_INVALIDO	ZT1546 15.22 4 N DK449 2
CLIENTE_INVALIDO	JT9535 14.75 2 N AO876 2
CLIENTE_INVALIDO	EP8470 16.61 3 P CQ234 2
CLIENTE_INVALIDO	WC8413 10.44 6 P BJ794 11
CLIENTE_INVALIDO	RM9903 12.51 2 P AI856 1
CLIENTE_INVALIDO	TZ9807 1.17 1 P DR314 8
CLIENTE_INVALIDO	FH5382 16.31 5 P CY621 5
CLIENTE_INVALIDO	NR9022 9.82 3 N AP508 1
CLIENTE_INVALIDO	ZG1682 5.1 3 N DS440 4
CLIENTE_INVALIDO	AT5546 16.71 6 P AN482 6
CLIENTE_INVALIDO	WV9879 0.41 3 P BJ613 7
CLIENTE_INVALIDO	UL6506 15.64 4 N AN387 2
CLIENTE_INVALIDO	UO7656 17.6 1 P BP629 2
CLIENTE_INVALIDO	HW8262 5.62 4 P DR199 3
CLIENTE_INVALIDO	WW8208 13.41 1 P CY351 8
CLIENTE_INVALIDO	MF3683 1.36 4 P CX558 9
CLIENTE_INVALIDO	QJ3828 16.77 4 P AH218 9
CLIENTE_INVALIDO	JN4304 17.67 5 N AN351 2
CLIENTE_INVALIDO	TW6661 3.25 3 N AM985 5
CLIENTE_INVALIDO	ZV2241 0.96 4 N DK212 8
CLIENTE_INVALIDO	GM6251 10.1 1 P AN382 9
CLIENTE_INVALIDO	EB8169 16.6 2 P CQ164 8
CLIENTE_INVALIDO	ZB1830 13.11 4 N AN612 5
CLIENTE_INVALIDO	UE3061 3.67 5 N DY112 11
CLIENTE_INVALIDO	AY8677 18.79 2 N AN686 9
CLIENTE_INVALIDO	WX4306 16.42 2 P FF378 6
CLIENTE_INVALIDO	DU7562 3.24 1 P DY171 9
CLIENTE_INVALIDO	ZU8871 2.7 6 N AL656 10
CLIENTE_INVALIDO	AG9842 2.15 2 N AH152 11
CLIENTE_INVALIDO	BJ2543 18.23 2 P AR737 12
CLIENTE_INVALIDO	UH7389 14.51 2 P EM499 10
CLIENTE_INVALIDO	MP1124 1.92 4 N AH216 5
CLIENTE_INVALIDO	FC7248 8.65 5 P FG828 2
CLIENTE_INVALIDO	YA2272 6.58 2 P AH542 11
CLIENTE_INVALIDO	HT5185 11.56 2 N AK157 7
CLIENTE_INVALIDO	RY6210 13.14 4 P AK111 10
CLIENTE_INVALIDO	FO9133 20.66 6 N AL902 3
CLIENTE_INVALIDO	WZ9170 4.55 4 P CX658 4
CLIENTE_INVALIDO	NG7080 20.97 3 N CX802 3
CLIENTE_INVALIDO	BT2382 18.2 1 P CU439 2
CLIENTE_INVALIDO	NW7507 11.83 6 P DZ533 10
CLIENTE_INVALIDO	YE3650 17.17 5 N DK290 2
CLIENTE_INVALIDO	IZ7847 16.86 2 P BQ999 11
CLIENTE_INVALIDO	TJ7573 4.28 6 P DL326 5
CLIENTE_INVALIDO	IS1115 5.49 3 N DY208 7
CLIENTE_INVALIDO	VH8960 19.77 6 N AH300 2
CLIENTE_INVALIDO	NQ7982 0.63 5 N CY445 10
CLIENTE_INVALIDO	OB5222 13.43 5 N AP844 4
CLIENTE_INVALIDO	QJ3504 14.3 4 N CQ252 2
CLIENTE_INVALIDO	FM3654 16.24 1 N DK359 1
CLIENTE_INVALIDO	XR9481 8.34 6 P DZ671 6
CLIENTE_INVALIDO	YV2894 17.67 4 N AO883 3
CLIENTE_INVALIDO	JD4279 0.28 1 P CW157 3
CLIENTE_INVALIDO	ZX3930 4.21 2 P BI307 3
CLIENTE_INVALIDO	MN1962 9.92 2 P DL752 12
CLIENTE_INVALIDO	GN1499 9.77 2 P AO920 12
CLIENTE_INVALIDO	DZ2422 2.39 5 N FF364 5
CLIENTE_INVALIDO	TI7816 13.8 6 P BP360 6
CLIENTE_INVALIDO	QK7668 6.1 1 P FI742 3
CLIENTE_INVALIDO	OS2459 6.35 3 P AM822 1
CLIENTE_INVALIDO	OF2477 18.5 4 P AN485 1
CLIENTE_INVALIDO	AS9397 6.2 1 N BJ792 1
CLIENTE_INVALIDO	EH9586 4.93 5 P AL700 5
CLIENTE_INVALIDO	BB2269 0.32 4 N BI315 1
CLIENTE_INVALIDO	KJ6258 6.3 1 N DS712 10
CLIENTE_INVALIDO	PF8137 15.85 4 N AH265 8
CLIENTE_INVALIDO	OL3288 0.35 3 N DS754 2
CLIENTE_INVALIDO	AM6860 9.78 3 N FI700 9
CLIENTE_INVALIDO	YW3208 8.23 2 N CT432 11
CLIENTE_INVALIDO	IG6202 17.31 2 P CQ270 11
CLIENTE_INVALIDO	AB2595 17.11 3 P CW160 7
CLIENTE_INVALIDO	BW8656 20.93 6 N BJ819 11
CLIENTE_INVALIDO	WT5785 12.36 4 N CX443 7
CLIENTE_INVALIDO	HM8269 2.91 5 N BW771 8
CLIENTE_INVALIDO	YN3127 17.47 5 N BJ994 3
CLIENTE_INVALIDO	BD8763 6.77 2 P AO860 3
CLIENTE_INVALIDO	YU2062 9.26 1 N AP698 10
CLIENTE_INVALIDO	PP2298 6.45 1 N AI749 11
CLIENTE_INVALIDO	DX9440 15.77 4 N BI176 9
CLIENTE_INVALIDO	LE1062 8.73 3 N BI265 2
CLIENTE_INVALIDO	TD1751 6.13 3 P CW167 10
CLIENTE_INVALIDO	FY5821 9.92 3 P CY421 2
CLIENTE_INVALIDO	AS7696 6.95 2 P AK182 5
CLIENTE_INVALIDO	CZ4350 12.94 6 P DY304 9
CLIENTE_INVALIDO	MS6554 20.56 5 P AL857 10
CLIENTE_INVALIDO	MD3648 10.32 6 N AN366 2
CLIENTE_INVALIDO	VL1858 6.49 1 P BJ634 8
CLIENTE_INVALIDO	CC9374 17.91 4 N BQ601 6
CLIENTE_INVALIDO	VZ3211 0.89 1 P BJ615 1
CLIENTE_INVALIDO	YQ2999 16.12 2 N CQ186 12
CLIENTE_INVALIDO	RY8151 1.45 3 P FI942 11
CLIENTE_INVALIDO	QJ3637 16.29 2 P CW404 7
CLIENTE_INVALIDO	XP8526 16.98 1 P AL774 4
CLIENTE_INVALIDO	PM6683 11.41 3 P BJ995 3
CLIENTE_INVALIDO	FK1779 7.44 2 P BQ659 1
CLIENTE_INVALIDO	ZC3441 13.74 5 P AQ862 10
CLIENTE_INVALIDO	DU5120 19.24 6 P BI201 8
CLIENTE_INVALIDO	YK4709 0.59 6 P DK439 11
CLIENTE_INVALIDO	UO8163 19.95 6 N FF245 8
CLIENTE_INVALIDO	TN4572 4.92 3 N CW165 7
CLIENTE_INVALIDO	MY6119 17.37 6 P AN473 6
CLIENTE_INVALIDO	RO1940 11.73 2 N BQ819 5
CLIENTE_INVALIDO	QU5177 7.64 4 N EN808 5
CLIENTE_INVALIDO	AF4514 20.1 1 N DK290 7
CLIENTE_INVALIDO	VK7328 15.61 5 N FF594 8
CLIENTE_INVALIDO	HW4744 2.1 2 P CX440 4
CLIENTE_INVALIDO	LU3114 3.73 1 N AQ867 1
CLIENTE_INVALIDO	WL4618 4.45 1 P AP871 3
CLIENTE_INVALIDO	RH8548 1.29 6 N CT183 4
CLIENTE_INVALIDO	XT4076 14.8 1 P AQ945 6
CLIENTE_INVALIDO	PM1490 18.86 5 N FI891 6
CLIENTE_INVALIDO	MR1240 3.6 3 P AQ945 4
CLIENTE_INVALIDO	BV6697 9.75 5 P EM463 1
CLIENTE_INVALIDO	UE4848 10.5 6 N AL545 7
CLIENTE_INVALIDO	MO6787 10.18 2 N AN492 5
CLIENTE_INVALIDO	XP3447 2.79 4 N CY510 3
CLIENTE_INVALIDO	RK4088 14.24 6 N CZ690 7
CLIENTE_INVALIDO	VM1526 18.86 1 P EN897 1
CLIENTE_INVALIDO	ON3943 17.75 3 P DS501 8
CLIENTE_INVALIDO	NL8829 19.99 5 N BI265 2
CLIENTE_INVALIDO	ZP7910 14.36 1 N AR799 10
CLIENTE_INVALIDO	VH6992 10.36 6 N BQ645 7
CLIENTE_INVALIDO	QH3027 11.54 4 N EM475 8
CLIENTE_INVALIDO	FU6286 19.47 4 N DZ709 12
CLIENTE_INVALIDO	HS4446 20.18 3 P CY509 3
CLIENTE_INVALIDO	EJ3081 1.9 2 P FG756 10
CLIENTE_INVALIDO	AT8622 11.32 2 P BJ656 2
CLIENTE_INVALIDO	HP4652 17.9 6 N BI221 9
CLIENTE_INVALIDO	ZE2398 15.9 3 P AQ861 8
CLIENTE_INVALIDO	OB1664 8.5 1 N EN812 1
CLIENTE_INVALIDO	XL5468 6.21 3 P DL484 11
CLIENTE_INVALIDO	MB7640 0.32 5 P BQ831 1
CLIENTE_INVALIDO	FH2105 6.95 2 P CY562 12
CLIENTE_INVALIDO	WB1978 6.47 6 P BW735 6
CLIENTE_INVALIDO	DX4649 20.76 4 P DR312 9
CLIENTE_INVALIDO	DG2102 13.9 6 P AT926 5
CLIENTE_INVALIDO	WR1681 17.18 4 N FG553 7
CLIENTE_INVALIDO	PU2146 1.19 4 N CX667 5
CLIENTE_INVALIDO	YR2745 12.49 2 P FF609 6
CLIENTE_INVALIDO	LA5426 6.89 1 N BQ797 2
CLIENTE_INVALIDO	CP3585 0.59 6 P EN808 12
CLIENTE_INVALIDO	HN4341 3.46 1 N EQ991 12
CLIENTE_INVALIDO	LE6670 15.54 5 N AN429 4
CLIENTE_INVALIDO	VQ8774 6.24 5 N CZ628 7
CLIENTE_INVALIDO	HO9289 17.96 1 P AI538 8
CLIENTE_INVALIDO	DO3429 12.97 4 N BI205 10
CLIENTE_INVALIDO	LS5264 4.18 6 P BJ951 6
CLIENTE_INVALIDO	MJ6622 0.7 4 N FF359 2
CLIENTE_INVALIDO	TE6153 0.9 2 P AL883 3
CLIENTE_INVALIDO	LQ4702 6.91 4 P CU798 10
CLIENTE_INVALIDO	IF8099 17.37 5 P CZ603 11
CLIENTE_INVALIDO	UM4075 15.8 2 N BI190 7
CLIENTE_INVALIDO	CZ7138 9.47 5 N AP575 4
CLIENTE_INVALIDO	EY9316 16.28 2 N BI103 7
CLIENTE_INVALIDO	VQ7810 7.12 6 P FG514 11
CLIENTE_INVALIDO	QD7535 17.69 1 N BW764 1
CLIENTE_INVALIDO	MW2842 13.2 1 P BI653 1
CLIENTE_INVALIDO	HW9038 15.71 2 N BJ676 8
CLIENTE_INVALIDO	EL4303 1.65 5 P BJ680 6
CLIENTE_INVALIDO	KN4039 12.8 5 P AR851 8
CLIENTE_INVALIDO	MZ6332 14.82 6 N FI788 3
CLIENTE_INVALIDO	GF1623 20.41 6 N BJ885 6
CLIENTE_INVALIDO	AP8599 18.14 3 N AN382 4
CLIENTE_INVALIDO	BL6509 12.1 5 P CU697 8
CLIENTE_INVALIDO	QJ7571 7.21 1 P DZ611 1
CLIENTE_INVALIDO	SO2741 13.48 5 N DZ471 6
CLIENTE_INVALIDO	GE4890 11.27 5 P DR373 1
CLIENTE_INVALIDO	WK9529 20.56 4 N CU621 7
CLIENTE_INVALIDO	PU1262 13.1 6 P EN923 9
CLIENTE_INVALIDO	QZ7484 8.99 3 N FI848 4
CLIENTE_INVALIDO	IZ1675 18.15 3 N CU750 1
CLIENTE_INVALIDO	TU3667 20.3 2 N EM475 3
CLIENTE_INVALIDO	RR7193 15.95 6 P EZ110 6
CLIENTE_INVALIDO	YO9708 14.13 2 N BI490 5
CLIENTE_INVALIDO	GO8903 12.53 4 P CQ372 1
CLIENTE_INVALIDO	MU6956 8.98 5 P BJ819 1
CLIENTE_INVALIDO	PA9426 8.67 3 P AI675 6
CLIENTE_INVALIDO	NT7913 15.34 3 N BI221 12
CLIENTE_INVALIDO	VM8595 11.45 5 N CX805 12
CLIENTE_INVALIDO	DS3367 19.17 5 N CX539 2
CLIENTE_INVALIDO	IU6765 2.75 5 P DL752 5
CLIENTE_INVALIDO	TZ1619 20.89 3 N DR244 7
CLIENTE_INVALIDO	DI6880 7.98 2 P AN513 4
CLIENTE_INVALIDO	PL7766 0.56 1 N DY171 1
CLIENTE_INVALIDO	JI3475 18.52 4 N EZ164 5
CLIENTE_INVALIDO	RG5167 2.51 2 N AN680 5
CLIENTE_INVALIDO	UT7853 2.73 4 N BI315 8
CLIENTE_INVALIDO	WW8514 18.84 5 P DY457 11
CLIENTE_INVALIDO	UK1437 2.73 1 P BP477 10
CLIENTE_INVALIDO	UY6841 19.17 2 P AH331 7
CLIENTE_INVALIDO	EN6367 10.32 1 P DY107 9
CLIENTE_INVALIDO	PU4009 8.12 6 N AK182 2
CLIENTE_INVALIDO	XX8806 0.67 6 N DL626 1
CLIENTE_INVALIDO	TA7273 1.37 5 N FG756 4
CLIENTE_INVALIDO	MK6712 16.2 2 N CY496 3
CLIENTE_INVALIDO	RC1330 16.37 6 P FI707 12
CLIENTE_INVALIDO	FA1627 1.21 4 N FG883 4
CLIENTE_INVALIDO	OQ2367 1.1 2 P AH417 11
CLIENTE_INVALIDO	UD5099 1.7 6 N AH158 11
CLIENTE_INVALIDO	NK4972 3.7 2 N AO920 8
CLIENTE_INVALIDO	QB1793 10.36 6 N BJ987 7
CLIENTE_INVALIDO	CS9762 11.29 1 N DK232 11
CLIENTE_INVALIDO	HO1767 18.68 5 P DY142 5
CLIENTE_INVALIDO	IW2017 14.16 4 N DS741 6
CLIENTE_INVALIDO	TD8181 9.55 6 P CW167 4
CLIENTE_INVALIDO	EE3739 15.35 4 P BW768 10
CLIENTE_INVALIDO	MC9527 12.97 1 N DY175 12
CLIENTE_INVALIDO	IJ6637 10.65 2 P BI241 9
CLIENTE_INVALIDO	CA3246 7.22 1 N CY466 10
CLIENTE_INVALIDO	KU2801 0.8 4 P AM919 7
CLIENTE_INVALIDO	AX4532 2.2 3 N CY300 1
CLIENTE_INVALIDO	AZ9220 17.54 4 P DR216 4
CLIENTE_INVALIDO	RU3643 2.64 5 N AR882 11
CLIENTE_INVALIDO	SE4682 13.73 3 N DR485 9
CLIENTE_INVALIDO	VZ6193 10.39 1 P CU491 10
CLIENTE_INVALIDO	KD6473 6.11 3 N AN552 2
CLIENTE_INVALIDO	EP1360 1.96 2 P FI850 1
CLIENTE_INVALIDO	UY4554 6.7 3 N CQ252 2
CLIENTE_INVALIDO	VB7862 3.54 1 P FI701 3
CLIENTE_INVALIDO	WN2841 11.51 5 N DL559 9
CLIENTE_INVALIDO	HH6678 6.31 4 N DZ529 6
CLIENTE_INVALIDO	MB5304 10.84 3 N CT257 7
CLIENTE_INVALIDO	AY2877 4.34 4 P CZ749 11
CLIENTE_INVALIDO	VA6256 6.5 4 P DY132 9
CLIENTE_INVALIDO	XR3578 15.34 2 P BQ750 4
CLIENTE_INVALIDO	RC5360 1.94 4 P CZ829 5
CLIENTE_INVALIDO	CG8707 12.34 6 P DL693 3
CLIENTE_INVALIDO	DT2079 17.18 4 N CU696 4
CLIENTE_INVALIDO	CG6642 5.7 4 P AO981 5
CLIENTE_INVALIDO	QX4327 7.41 6 N CW170 1
CLIENTE_INVALIDO	HP6607 13.5 5 N AR806 5
CLIENTE_INVALIDO	WY7652 16.33 5 N BI148 2
CLIENTE_INVALIDO	BQ2711 14.1 6 N BP651 3
CLIENTE_INVALIDO	LA7563 13.37 2 N CW104 1
CLIENTE_INVALIDO	PA2350 0.29 1 P AI815 5
CLIENTE_INVALIDO	VH8129 16.93 5 P DR175 11
CLIENTE_INVALIDO	BL6188 6.93 3 P BI612 2
CLIENTE_INVALIDO	US1541 13.19 1 N DR209 4
CLIENTE_INVALIDO	FW5389 1.31 6 P BJ745 5
CLIENTE_INVALIDO	FL5314 4.15 6 N AO981 6
CLIENTE_INVALIDO	YK5114 7.16 4 N EQ857 1
CLIENTE_INVALIDO	ZS6028 5.66 4 P DL434 12
CLIENTE_INVALIDO	UF4282 20.53 3 P CT248 4
CLIENTE_INVALIDO	CH2832 10.59 3 N BQ822 10
CLIENTE_INVALIDO	QR2287 2.22 5 P BQ999 11
CLIENTE_INVALIDO	IA4528 13.24 5 P AL700 3
CLIENTE_INVALIDO	EO2314 7.18 4 P EM675 10
CLIENTE_INVALIDO	HO8605 16.93 2 P CU379 10
CLIENTE_INVALIDO	QL9527 5.58 5 N EZ183 4
CLIENTE_INVALIDO	IS9429 0.65 3 P CU344 8
CLIENTE_INVALIDO	TZ9145 16.85 6 P CZ918 11
CLIENTE_INVALIDO	CN6466 6.59 1 P BW726 7
CLIENTE_INVALIDO	VT4136 8.89 3 N EN861 5
CLIENTE_INVALIDO	JP2253 18.8 6 N CZ639 6
CLIENTE_INVALIDO	TR9816 19.9 6 N BI326 10
CLIENTE_INVALIDO	CT3644 2.87 5 P BI345 1
CLIENTE_INVALIDO	KB7669 12.48 5 N CT237 8
CLIENTE_INVALIDO	IL3247 11.15 5 N FI913 4
CLIENTE_INVALIDO	IS9266 11.11 5 N DK273 11
CLIENTE_INVALIDO	BF7405 6.7 3 P CW157 12
CLIENTE_INVALIDO	TI8201 19.47 5 N CW404 9
CLIENTE_INVALIDO	EK7592 4.55 3 P DR485 3
CLIENTE_INVALIDO	EW2117 12.75 1 N AL819 8
CLIENTE_INVALIDO	GJ7610 12.21 1 P EM449 7
CLIENTE_INVALIDO	PU8392 1.5 1 P AL684 12
CLIENTE_INVALIDO	MJ7998 11.96 1 N DK168 6
CLIENTE_INVALIDO	OY7581 1.7 4 P AM854 5
CLIENTE_INVALIDO	LV2735 9.64 2 P EZ118 11
CLIENTE_INVALIDO	YP6775 16.15 6 P AK146 4
CLIENTE_INVALIDO	RO2619 18.26 6 P EM891 5
CLIENTE_INVALIDO	WR7777 4.81 4 P BQ837 6
CLIENTE_INVALIDO	YH3895 1.43 5 N DR102 10
CLIENTE_INVALIDO	NY6963 20.78 3 P CW108 2
CLIENTE_INVALIDO	DZ6070 7.2 5 P AH241 11
CLIENTE_INVALIDO	OS8936 13.32 4 N BY907 8
CLIENTE_INVALIDO	YH7328 19.78 4 N EM590 12
CLIENTE_INVALIDO	QS4150 7.58 5 N AI676 11
CLIENTE_INVALIDO	HY5563 17.29 3 P EH142 4
CLIENTE_INVALIDO	KE8210 12.26 3 N BJ792 12
CLIENTE_INVALIDO	IF8804 0.18 2 N AH165 9
CLIENTE_INVALIDO	JL6357 0.24 1 P AN334 1
CLIENTE_INVALIDO	BI5391 13.9 2 N AM843 9
CLIENTE_INVALIDO	VB9762 0.5 2 P BQ834 8
CLIENTE_INVALIDO	ZA5848 13.42 4 P DL487 7
CLIENTE_INVALIDO	DB1636 11.7 3 P CT232 8
CLIENTE_INVALIDO	CC6872 16.14 1 N DR102 8
CLIENTE_INVALIDO	FZ3670 0.54 3 N EQ943 12
CLIENTE_INVALIDO	KW1066 12.7 2 N FK903 1
CLIENTE_INVALIDO	NI2240 13.57 1 P EQ991 10
CLIENTE_INVALIDO	OM1771 20.4 2 P AO602 11
CLIENTE_INVALIDO	XR2038 6.64 1 P BI272 4
CLIENTE_INVALIDO	EI2998 18.42 5 N BJ804 10
CLIENTE_INVALIDO	HY4923 2.85 2 P AM908 6
CLIENTE_INVALIDO	PQ6494 11.15 3 N CY370 8
CLIENTE_INVALIDO	GA1175 12.91 5 P FG544 2
CLIENTE_INVALIDO	PA9270 0.7 1 N DR269 7
CLIENTE_INVALIDO	WX8997 12.86 1 N CW108 1
CLIENTE_INVALIDO	TV1191 17.36 5 N BW889 6
CLIENTE_INVALIDO	YK6257 14.1 6 P FF577 6
CLIENTE_INVALIDO	SA2667 6.5 6 N AO797 3
CLIENTE_INVALIDO	BM5300 19.56 6 N BI261 1
CLIENTE_INVALIDO	BA6348 19.55 2 P AR820 7
CLIENTE_INVALIDO	OO1430 7.29 4 P DL685 6
CLIENTE_INVALIDO	EQ4023 18.12 1 P FF276 7
CLIENTE_INVALIDO	FJ6227 6.46 2 P CT241 9
CLIENTE_INVALIDO	KS2482 5.97 2 P AL714 1
CLIENTE_INVALIDO	LI2001 19.22 1 N DY297 3
CLIENTE_INVALIDO	NR9229 0.61 1 N DS715 5
CLIENTE_INVALIDO	DJ4523 18.96 6 P BJ795 8
CLIENTE_INVALIDO	TU5193 20.5 5 N EM888 7
CLIENTE_INVALIDO	UK2063 9.95 3 N FF233 7
CLIENTE_INVALIDO	NZ3336 14.92 3 N EN927 12
CLIENTE_INVALIDO	FU4264 9.22 5 P AN501 8
CLIENTE_INVALIDO	LV2518 17.77 3 P AO992 11
CLIENTE_INVALIDO	ER6148 17.1 3 P AI584 1
CLIENTE_INVALIDO	MC6218 3.86 4 P AI401 6
CLIENTE_INVALIDO	CI3538 10.75 1 P AM885 2
CLIENTE_INVALIDO	ZM3882 0.9 1 N CT135 8
CLIENTE_INVALIDO	DR5570 3.57 4 P CT472 10
CLIENTE_INVALIDO	GW7851 13.6 3 N CT190 11
CLIENTE_INVALIDO	HM2673 1.64 6 P AP846 7
CLIENTE_INVALIDO	KW7151 3.4 4 N DL316 4
CLIENTE_INVALIDO	JW9343 17.46 1 N DY107 9
CLIENTE_INVALIDO	XA5172 16.43 3 P DY347 5
CLIENTE_INVALIDO	WA2957 4.4 2 P CY586 5
CLIENTE_INVALIDO	TV5952 8.8 1 P DY270 3
CLIENTE_INVALIDO	HT6790 9.4 6 N AK182 9
CLIENTE_INVALIDO	ZZ9178 13.86 6 N AI749 2
CLIENTE_INVALIDO	PQ8964 20.92 2 P BW701 10
CLIENTE_INVALIDO	TN4215 6.57 4 P AP680 2
CLIENTE_INVALIDO	IL4221 3.95 2 N BQ963 3
CLIENTE_INVALIDO	ZQ5638 6.2 1 P DK260 9
CLIENTE_INVALIDO	NH8914 2.69 4 P AN604 9
CLIENTE_INVALIDO	BD2126 8.21 3 N CX531 11
CLIENTE_INVALIDO	SN8714 10.3 2 N AM803 3
CLIENTE_INVALIDO	PZ7123 19.11 1 P AL656 1
CLIENTE_INVALIDO	WM2457 19.5 1 P DZ618 8
CLIENTE_INVALIDO	PM1461 9.23 6 P DL640 8
CLIENTE_INVALIDO	GA2580 15.56 2 P AO732 9
CLIENTE_INVALIDO	NZ2392 0.47 6 P DS795 12
CLIENTE_INVALIDO	IW6828 3.49 6 P EN884 3
CLIENTE_INVALIDO	YL4905 8.62 6 P BW805 5
CLIENTE_INVALIDO	HQ8512 4.2 5 P DZ501 6
CLIENTE_INVALIDO	NC1112 3.29 5 P FF394 8
CLIENTE_INVALIDO	RG5932 17.18 3 P AI401 6
CLIENTE_INVALIDO	SX9270 0.94 6 P AH378 1
CLIENTE_INVALIDO	BI2434 6.37 1 N CY538 7
CLIENTE_INVALIDO	BK1042 9.9 3 N CT472 11
CLIENTE_INVALIDO	WB4668 7.97 5 P BJ700 1
CLIENTE_INVALIDO	DU9386 10.7 4 N FK928 7
CLIENTE_INVALIDO	GR1923 14.0 6 P FG710 6
CLIENTE_INVALIDO	WY8688 11.2 2 P BQ728 5
CLIENTE_INVALIDO	OY8685 7.19 5 P BQ906 6
CLIENTE_INVALIDO	DG4461 20.56 3 N DR231 9
CLIENTE_INVALIDO	KG7644 11.66 3 N AO883 12
CLIENTE_INVALIDO	HW1810 7.84 3 P CU509 5
CLIENTE_INVALIDO	SY2557 9.63 6 P AP761 1
CLIENTE_INVALIDO	IL1693 3.37 3 N DK200 7
CLIENTE_INVALIDO	XL1630 17.31 3 N DY374 4
CLIENTE_INVALIDO	XG6822 18.66 4 N AQ881 6
CLIENTE_INVALIDO	PD5557 20.91 1 P CU722 9
CLIENTE_INVALIDO	WG6326 19.89 3 N AL675 9
CLIENTE_INVALIDO	SB2436 19.0 6 P DR102 10
CLIENTE_INVALIDO	DW3414 1.21 6 P DZ664 9
CLIENTE_INVALIDO	IA8892 20.79 2 P DL752 3
CLIENTE_INVALIDO	ZN3325 16.3 6 P FG848 10
CLIENTE_INVALIDO	XH4479 10.53 6 P DY413 7
CLIENTE_INVALIDO	LP3640 16.24 1 N DR448 2
CLIENTE_INVALIDO	TJ6909 20.23 1 P BI593 6
CLIENTE_INVALIDO	XX9516 0.34 4 P AO759 10
CLIENTE_INVALIDO	VF1457 19.67 2 N AH104 11
CLIENTE_INVALIDO	UU5194 2.13 2 P DS653 11
CLIENTE_INVALIDO	VW9705 8.37 1 N AM831 11
CLIENTE_INVALIDO	JR6285 1.66 2 P DL729 10
CLIENTE_INVALIDO	PB7330 2.91 4 P BJ972 11
CLIENTE_INVALIDO	XP7105 14.67 4 N FK972 8
CLIENTE_INVALIDO	RD2128 12.37 2 N DR128 10
CLIENTE_INVALIDO	UX5002 15.3 2 P AR976 4
CLIENTE_INVALIDO	KA8855 12.8 3 N AL883 2
CLIENTE_INVALIDO	UN8668 14.4 2 N AQ987 11
CLIENTE_INVALIDO	BB1210 18.84 2 P EQ831 11
CLIENTE_INVALIDO	KV7078 11.96 1 N EM677 12
CLIENTE_INVALIDO	GJ8788 13.98 4 N AP623 4
CLIENTE_INVALIDO	MO5977 20.78 3 N AQ939 8
CLIENTE_INVALIDO	QP6437 5.8 4 P BI609 9
CLIENTE_INVALIDO	MV5692 17.94 4 P FF536 4
CLIENTE_INVALIDO	MQ8745 4.37 1 N CU776 6
CLIENTE_INVALIDO	BV6887 0.53 1 N AK157 2
CLIENTE_INVALIDO	OP2509 17.56 2 N BQ736 6
CLIENTE_INVALIDO	PD1510 6.38 5 N CY510 1
CLIENTE_INVALIDO	AP7418 10.93 5 P FF373 10
CLIENTE_INVALIDO	PE3902 14.22 5 N CU656 12
CLIENTE_INVALIDO	HJ9826 4.22 6 N DZ710 10
CLIENTE_INVALIDO	IL4856 15.13 1 N CW165 9
CLIENTE_INVALIDO	BM3181 3.1 6 N DY272 1
CLIENTE_INVALIDO	IC4685 20.2 2 N AN597 2
CLIENTE_INVALIDO	FN1601 19.71 1 P DY120 4
CLIENTE_INVALIDO	UD8389 4.13 2 P DS795 1
CLIENTE_INVALIDO	EZ9616 5.68 2 P CQ213 5
CLIENTE_INVALIDO	GJ4716 9.81 2 P AM970 5
CLIENTE_INVALIDO	VL1485 14.9 6 P CZ733 6
CLIENTE_INVALIDO	WR4769 0.68 3 N DL406 9
CLIENTE_INVALIDO	WY1425 18.88 3 N EN861 1
CLIENTE_INVALIDO	YS6330 2.43 1 P BY923 8
CLIENTE_INVALIDO	DG2300 13.3 5 N AR737 12
CLIENTE_INVALIDO	WH8980 19.5 1 N BQ882 11
CLIENTE_INVALIDO	RJ4436 16.39 2 P EM720 12
CLIENTE_INVALIDO	LL6024 12.21 2 P DL640 10
CLIENTE_INVALIDO	CO2271 10.37 2 P EZ178 8
CLIENTE_INVALIDO	KD3603 10.0 4 N DY413 6
